2023-10-22 15:30:24,537 INFO    Thread-25 (_run_job):9636 [wandb_setup.py:_flush():76] Current SDK version is 0.15.12
2023-10-22 15:30:24,538 INFO    Thread-25 (_run_job):9636 [wandb_setup.py:_flush():76] Configure stats pid to 9636
2023-10-22 15:30:24,538 INFO    Thread-25 (_run_job):9636 [wandb_setup.py:_flush():76] Loading settings from /home/ubuntulsa/.config/wandb/settings
2023-10-22 15:30:24,538 INFO    Thread-25 (_run_job):9636 [wandb_setup.py:_flush():76] Loading settings from /home/ubuntulsa/Sem5/SMAI/Assignment 3/wandb/settings
2023-10-22 15:30:24,538 INFO    Thread-25 (_run_job):9636 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': '5.1-CNN Hyperparameter Tuning', 'entity': 'mourya', 'root_dir': '/home/ubuntulsa/Sem5/SMAI/Assignment 3', 'run_id': 'gee20y1p', 'sweep_param_path': '/home/ubuntulsa/Sem5/SMAI/Assignment 3/wandb/sweep-eic6245h/config-gee20y1p.yaml', 'sweep_id': 'eic6245h'}
2023-10-22 15:30:24,538 INFO    Thread-25 (_run_job):9636 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2023-10-22 15:30:24,538 INFO    Thread-25 (_run_job):9636 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2023-10-22 15:30:24,538 INFO    Thread-25 (_run_job):9636 [wandb_init.py:_log_setup():528] Logging user logs to /home/ubuntulsa/Sem5/SMAI/Assignment 3/wandb/run-20231022_153024-gee20y1p/logs/debug.log
2023-10-22 15:30:24,538 INFO    Thread-25 (_run_job):9636 [wandb_init.py:_log_setup():529] Logging internal logs to /home/ubuntulsa/Sem5/SMAI/Assignment 3/wandb/run-20231022_153024-gee20y1p/logs/debug-internal.log
2023-10-22 15:30:24,538 INFO    Thread-25 (_run_job):9636 [wandb_init.py:_jupyter_setup():474] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x7fe9c824a590>
2023-10-22 15:30:24,539 INFO    Thread-25 (_run_job):9636 [wandb_init.py:init():568] calling init triggers
